10000.0,1103.0
20000.0,786.0
30000.0,680.0
40000.0,684.0
50000.0,701.0
60000.0,696.0
70000.0,740.0
80000.0,735.0
90000.0,733.0
100000.0,734.0
110000.0,741.0
120000.0,739.0
130000.0,855.0
140000.0,862.0
150000.0,850.0
160000.0,846.0
170000.0,871.0
180000.0,853.0
190000.0,850.0
200000.0,861.0
