10000.0,1146.0
20000.0,828.0
30000.0,639.0
40000.0,624.0
50000.0,620.0
60000.0,626.0
70000.0,621.0
80000.0,616.0
90000.0,616.0
100000.0,613.0
110000.0,622.0
120000.0,619.0
130000.0,672.0
140000.0,762.0
150000.0,766.0
160000.0,769.0
170000.0,766.0
180000.0,819.0
190000.0,852.0
200000.0,1138.0
